"Mol_ID","Gene_symbol","Data_base"
"MOL000433","BLNK","CTD"
"MOL000433","ZNF124","CTD"
"MOL000433","MINDY1","CTD"
"MOL000433","MUC19","CTD"
"MOL000433","IFT43","CTD"
"MOL000433","SMIM10L1","CTD"
"MOL000433","ARAP2","CTD"
"MOL000433","NSDHL","CTD"
"MOL000433","ADORA2A","CTD"
"MOL000433","ARL6IP6","CTD"
"MOL000433","CTSV","CTD"
"MOL000433","ZNF654","CTD"
"MOL000433","ZNF451","CTD"
"MOL000433","SLC16A1","CTD"
"MOL000433","CPED1","CTD"
"MOL000433","ROBO4","CTD"
"MOL000433","PARPBP","CTD"
"MOL000433","MCTP1","CTD"
"MOL000433","ZXDC","CTD"
"MOL000433","ARHGAP26","CTD"
"MOL000433","HGSNAT","CTD"
"MOL000433","DIAPH3","CTD"
"MOL000433","SETD2","CTD"
"MOL000433","MSL-1","CTD"
"MOL000433","OGA","CTD"
"MOL000433","SPTSSA","CTD"
"MOL000433","USPL1","CTD"
"MOL000433","HNRNPA3","CTD"
"MOL000433","MLLT10","CTD"
"MOL000433","SLCO4A1","CTD"
"MOL000433","RAB39B","CTD"
"MOL000433","SYNRG","CTD"
"MOL000433","CLEC7A","CTD"
"MOL000433","HJURP","CTD"
"MOL000433","HNRNPA2B1","CTD"
"MOL000433","ASPM","CTD"
"MOL000433","FABP9","CTD"
"MOL000433","LRP6","CTD"
"MOL000433","PUS7L","CTD"
"MOL000433","GK5","CTD"
"MOL000433","IER5L","CTD"
"MOL000433","ATP6V0D1","CTD"
"MOL000433","NPAS3","CTD"
"MOL000433","ZBTB34","CTD"
"MOL000433","PRKX","CTD"
"MOL000433","MIR224","CTD"
"MOL000433","MIRLET7C","CTD"
"MOL000433","ILDR1","CTD"
"MOL000433","NCAPH","CTD"
"MOL000433","TDG","CTD"
"MOL000433","EBPL","CTD"
"MOL000433","CHDH","CTD"
"MOL000433","STARD13","CTD"
"MOL000433","MTHL2","CTD"
"MOL000433","TUBD1","CTD"
"MOL000433","SEH1L","CTD"
"MOL000433","RAD9B","CTD"
"MOL000433","MIDEAS","CTD"
"MOL000433","LSAMP","CTD"
"MOL000433","OBI1","CTD"
"MOL000433","BPNT2","CTD"
"MOL000433","ATP8A1","CTD"
"MOL000433","RBM43","CTD"
"MOL000433","DCAF8","CTD"
"MOL000433","SCAPER","CTD"
"MOL000433","CXCR3","CTD"
"MOL000433","PNMT","CTD"
"MOL000433","MEI1","CTD"
"MOL000433","POU2F2","CTD"
"MOL000433","SREK1","CTD"
"MOL000433","FILIP1","CTD"
"MOL000433","GZMK","CTD"
"MOL000433","RAPGEF6","CTD"
"MOL000433","RIOK3","CTD"
"MOL000433","VANGL1","CTD"
"MOL000433","DCXR","CTD"
"MOL000433","PLK2","CTD"
"MOL000433","IMMP2L","CTD"
"MOL000433","ANKRD37","CTD"
"MOL000433","SLC52A1","CTD"
"MOL000433","GPATCH2L","CTD"
"MOL000433","PTGER1","CTD"
"MOL000433","NFATC1","CTD"
"MOL000433","MIRLET7I","CTD"
"MOL000433","LIN37","CTD"
"MOL000433","HPDL","CTD"
"MOL000433","KLK2","CTD"
"MOL000433","FNTB","CTD"
"MOL000433","SLC4A7","CTD"
"MOL000433","LTO1","CTD"
"MOL000433","TRA2B","CTD"
"MOL000433","SEC22A","CTD"
"MOL000433","ITGB2","CTD"
"MOL000433","CALM1","CTD"
"MOL000433","ZNF286A","CTD"
"MOL000433","TCERG1L","CTD"
"MOL000433","KIN","CTD"
"MOL000433","DRAM1","CTD"
"MOL000433","DDIT4","CTD"
"MOL000433","MAPK3","CTD"
"MOL000433","ABCA8","CTD"
"MOL000433","SH2D2A","CTD"
"MOL000433","PYHIN1","CTD"
"MOL000433","RABL3","CTD"
"MOL000433","ADRB1","CTD"
"MOL000433","SERPINB10","CTD"
"MOL000433","NECAP2","CTD"
"MOL000433","GNG7","CTD"
"MOL000433","ATP8B1","CTD"
"MOL000433","C12ORF57","CTD"
"MOL000433","FAM13C","CTD"
"MOL000433","SPATA7","CTD"
"MOL000433","DZANK1","CTD"
"MOL000433","ELAVL1","CTD"
"MOL000433","ZNF420","CTD"
"MOL000433","CD34","CTD"
"MOL000433","COX11","CTD"
"MOL000433","HBEGF","CTD"
"MOL000433","SLC60A1","CTD"
"MOL000433","JMJD6","CTD"
"MOL000433","TRIM22","CTD"
"MOL000433","DLC1","CTD"
"MOL000433","KANK1","CTD"
"MOL000433","NSMCE4A","CTD"
"MOL000433","BABAM2","CTD"
"MOL000433","CDH2","CTD"
"MOL000433","CCDC85A","CTD"
"MOL000433","SH3GL3","CTD"
"MOL000433","NUFIP2","CTD"
"MOL000433","ABCF2","CTD"
"MOL000433","PIF1","CTD"
"MOL000433","RSG7","CTD"
"MOL000433","MVD","CTD"
"MOL000433","ARID4A","CTD"
"MOL000433","HS3ST1","CTD"
"MOL000433","ZEB2","CTD"
"MOL000433","BORCS7","CTD"
"MOL000433","ARID1B","CTD"
"MOL000433","PPP4R3A","CTD"
"MOL000433","PGAM5","CTD"
"MOL000433","N4BP1","CTD"
"MOL000433","RESF1","CTD"
"MOL000433","ATP6V1H","CTD"
"MOL000433","FAM111A","CTD"
"MOL000433","MGME1","CTD"
"MOL000433","GPR180","CTD"
"MOL000433","SNAI1","CTD"
"MOL000433","TIFA","CTD"
"MOL000433","MIR532","CTD"
"MOL000433","POMZP3","CTD"
"MOL000433","LINC02683","CTD"
"MOL000433","FAM117B","CTD"
"MOL000433","ETV4","CTD"
"MOL000433","FETUB","CTD"
"MOL000433","GALNT2","CTD"
"MOL000433","SEC62","CTD"
"MOL000433","EPHB1","CTD"
"MOL000433","SLC22A4","CTD"
"MOL000433","PTPN11","CTD"
"MOL000433","HIC1","CTD"
"MOL000433","VPS33B","CTD"
"MOL000433","TRIM14","CTD"
"MOL000433","MTFR1","CTD"
"MOL000433","HVCN1","CTD"
"MOL000433","GATA6","CTD"
"MOL000433","DNAJB9","CTD"
"MOL000433","GAS2","CTD"
"MOL000433","SLC22A23","CTD"
"MOL000433","SS18","CTD"
"MOL000433","HNRNPD","CTD"
"MOL000433","TAF1A","CTD"
"MOL000433","RNASE7","CTD"
"MOL000433","PDXP","CTD"
"MOL000433","EDRF1","CTD"
"MOL000433","WTAP","CTD"
"MOL000433","NFKBIZ","CTD"
"MOL000433","RPL13","CTD"
"MOL000433","FCHSD2","CTD"
"MOL000433","SLC25A25","CTD"
"MOL000433","PTPRN2","CTD"
"MOL000433","FKTN","CTD"
"MOL000433","CTNNB1","CTD"
"MOL000433","MAPT","CTD"
"MOL000433","CISD1","CTD"
"MOL000433","UBE2D3","CTD"
"MOL000433","NAZO","CTD"
"MOL000433","CERT1","CTD"
"MOL000433","MAP3K9","CTD"
"MOL000433","TMPO","CTD"
"MOL000433","PFAS","CTD"
"MOL000433","TPT1P8","CTD"
"MOL000433","SYNCRIP","CTD"
"MOL000433","H2BC7","CTD"
"MOL000433","SELENOI","CTD"
"MOL000433","RAB3GAP2","CTD"
"MOL000433","EXOC4","CTD"
"MOL000433","BAGE","CTD"
"MOL000433","KAT14","CTD"
"MOL000433","HPGDS","CTD"
"MOL000433","DDAH1","CTD"
"MOL000433","KCTD21","CTD"
"MOL000433","GLCCI1","CTD"
"MOL000433","HOOK1","CTD"
"MOL000433","NAA25","CTD"
"MOL000433","GPNMB","CTD"
"MOL000433","KICS2","CTD"
"MOL000433","RGS2","CTD"
"MOL000433","ENTPD7","CTD"
"MOL000433","TBC1D22A","CTD"
"MOL000433","DIO3OS","CTD"
"MOL000433","DUOX1","CTD"
"MOL000433","SNHG4","CTD"
"MOL000433","DHODH","CTD"
"MOL000433","BNIP3","CTD"
"MOL000433","SULF2","CTD"
"MOL000433","CAMK2D","CTD"
"MOL000433","CLEC4C","CTD"
"MOL000433","RSAD2","CTD"
"MOL000433","HINT3","CTD"
"MOL000433","MIR29B","CTD"
"MOL000433","LONRF1","CTD"
"MOL000433","ST6GALNAC4","CTD"
"MOL000433","CHST9","CTD"
"MOL000433","TARS3","CTD"
"MOL000433","RTL10","CTD"
"MOL000433","ARL4D","CTD"
"MOL000433","EIF4EBP1","CTD"
"MOL000433","LSP1ALPHA","CTD"
"MOL000433","GBP3","CTD"
"MOL000433","MARCKSL1","CTD"
"MOL000433","DYM","CTD"
"MOL000433","MIR122","CTD"
"MOL000433","GADD45B","CTD"
"MOL000433","ZNF84","CTD"
"MOL000433","HOXD10","CTD"
"MOL000433","DMD","CTD"
"MOL000433","IPO11","CTD"
"MOL000433","MIR15B","CTD"
"MOL000433","ARL14","CTD"
"MOL000433","GBA1A","CTD"
"MOL000433","SCMH1","CTD"
"MOL000433","MIR27B","CTD"
"MOL000433","KAT6B","CTD"
"MOL000433","CYB5B","CTD"
"MOL000433","FCF1","CTD"
"MOL000433","TIRAP","CTD"
"MOL000433","IL4R","CTD"
"MOL000433","ZNF37A","CTD"
"MOL000433","CASP1","CTD"
"MOL000433","KCTD3","CTD"
"MOL000433","KDELR2","CTD"
"MOL000433","KLHL29","CTD"
"MOL000433","RBAK","CTD"
"MOL000433","NAT10","CTD"
"MOL000433","DIDO1","CTD"
"MOL000433","EGR3","CTD"
"MOL000433","SF3B6","CTD"
"MOL000433","TTC7B","CTD"
"MOL000433","GFM2","CTD"
"MOL000433","ZNF212","CTD"
"MOL000433","KRTAP2-3","CTD"
"MOL000433","ZNF469","CTD"
"MOL000433","ZNF101","CTD"
"MOL000433","GATM","CTD"
"MOL000433","CERS5","CTD"
"MOL000433","RHOBTB1","CTD"
"MOL000433","CD109","CTD"
"MOL000433","IL13","CTD"
"MOL000433","UPP1","CTD"
"MOL000433","SNTB2","CTD"
"MOL000433","CASP8","CTD"
"MOL000433","EEF1E1","CTD"
"MOL000433","NUMA1","CTD"
"MOL000433","CCNA2","CTD"
"MOL000433","MIR582","CTD"
"MOL000433","ITFG1","CTD"
"MOL000433","XDH","CTD"
"MOL000433","MIR18A","CTD"
"MOL000433","RBBP6","CTD"
"MOL000433","RNF157","CTD"
"MOL000433","SYNE2","CTD"
"MOL000433","EPS8","CTD"
"MOL000433","FEM1B","CTD"
"MOL000433","PHACTR4","CTD"
"MOL000433","NOTCH1","CTD"
"MOL000433","LRRC59","CTD"
"MOL000433","AKAP8L","CTD"
"MOL000433","H1-10","CTD"
"MOL000433","INO80D","CTD"
"MOL000433","B3GLCT","CTD"
"MOL000433","ZNF268","CTD"
"MOL000433","PIGK","CTD"
"MOL000433","UBE3D","CTD"
"MOL000433","CAMTA1","CTD"
"MOL000433","FPGT","CTD"
"MOL000433","CTC1","CTD"
"MOL000433","S100A4","CTD"
"MOL000433","WWTR1","CTD"
"MOL000433","GNE","CTD"
"MOL000433","RBM26","CTD"
"MOL000433","NCOA4","CTD"
"MOL000433","MIR107","CTD"
"MOL000433","INSRR","CTD"
"MOL000433","P53","CTD"
"MOL000433","DDR1","CTD"
"MOL000433","H19","CTD"
"MOL000433","SNRPA1","CTD"
"MOL000433","ECI2","CTD"
"MOL000433","CEP128","CTD"
"MOL000433","HBBE3","CTD"
"MOL000433","RAD51C","CTD"
"MOL000433","MIGA1","CTD"
"MOL000433","ATP5MC1","CTD"
"MOL000433","CDA","CTD"
"MOL000433","LINC01004","CTD"
"MOL000433","CEP350","CTD"
"MOL000433","SLC16A7","CTD"
"MOL000433","MIF","CTD"
"MOL000433","SNORA28","CTD"
"MOL000433","ZNF266","CTD"
"MOL000433","IVD","CTD"
"MOL000433","THY1","CTD"
"MOL000433","USP25","CTD"
"MOL000433","THNSL1","CTD"
"MOL000433","KCND2","CTD"
"MOL000433","ZNF283","CTD"
"MOL000433","IL18","CTD"
"MOL000433","CD160","CTD"
"MOL000433","DKK1","CTD"
"MOL000433","GCSAM","CTD"
"MOL000433","WDR77","CTD"
"MOL000433","LAMC2","CTD"
"MOL000433","ECE2","CTD"
"MOL000433","TRPS1","CTD"
"MOL000433","SH3RF1","CTD"
"MOL000433","MIR10A","CTD"
"MOL000433","CLN8","CTD"
"MOL000433","AMZ2P1","CTD"
"MOL000433","IL1B","CTD"
"MOL000433","RUNDC1","CTD"
"MOL000433","TRIM68","CTD"
"MOL000433","ACAN","CTD"
"MOL000433","RYBP","CTD"
"MOL000433","SSBP2","CTD"
"MOL000433","MAGI2-AS3","CTD"
"MOL000433","AOC3","CTD"
"MOL000433","MRPL30","CTD"
"MOL000433","ITPRIPL1","CTD"
"MOL000433","TXNIP","CTD"
"MOL000433","CDC20","CTD"
"MOL000433","MUSTN1","CTD"
"MOL000433","INTS13","CTD"
"MOL000433","ACAT2","CTD"
"MOL000433","DTX4","CTD"
"MOL000433","NTRK1","CTD"
"MOL000433","ITSN1","CTD"
"MOL000433","PPM1G","CTD"
"MOL000433","ZNF230","CTD"
"MOL000433","C15ORF39","CTD"
"MOL000433","RBM48","CTD"
"MOL000433","YME1L1","CTD"
"MOL000433","CNTFR","CTD"
"MOL000433","C8ORF82","CTD"
"MOL000433","RWDD1","CTD"
"MOL000433","HEMK2","CTD"
"MOL000433","ZFAND2A","CTD"
"MOL000433","CD69","CTD"
"MOL000433","NAP1L5","CTD"
"MOL000433","AUH","CTD"
"MOL000433","PLSCR3","CTD"
"MOL000433","ZC3H13","CTD"
"MOL000433","MB","CTD"
"MOL000433","VPS11","CTD"
"MOL000433","STON2","CTD"
"MOL000433","ROR1","CTD"
"MOL000433","NUCKS1","CTD"
"MOL000433","TLK1","CTD"
"MOL000433","PGRP-SC1A","CTD"
"MOL000433","KCNJ18","CTD"
"MOL000433","RNF38","CTD"
"MOL000433","SOCS3","CTD"
"MOL000433","SHLD2","CTD"
"MOL000433","TRIB2","CTD"
"MOL000433","SLC35E3","CTD"
"MOL000433","RUFY2","CTD"
"MOL000433","BTN2A2","CTD"
"MOL000433","SRXN1","CTD"
"MOL000433","PHC2","CTD"
"MOL000433","POPDC2","CTD"
"MOL000433","ZNF367","CTD"
"MOL000433","LRCH2","CTD"
"MOL000433","SYF2","CTD"
"MOL000433","CD302","CTD"
"MOL000433","CHD2","CTD"
"MOL000433","DUSP1","CTD"
"MOL000433","PPP3CB","CTD"
"MOL000433","DNASE1","CTD"
"MOL000433","ARHGAP27","CTD"
"MOL000433","ELF3","CTD"
"MOL000433","SIRT1","CTD"
"MOL000433","CHAMP1","CTD"
"MOL000433","C6ORF58","CTD"
"MOL000433","CYP4F2","CTD"
"MOL000433","ZNF451-AS1","CTD"
"MOL000433","H2BC6","CTD"
"MOL000433","HERPUD2","CTD"
"MOL000433","S100A6","CTD"
"MOL000433","NUDT3","CTD"
"MOL000433","ZNF608","CTD"
"MOL000433","CRYZ","CTD"
"MOL000433","C15ORF61","CTD"
"MOL000433","CD47","CTD"
"MOL000433","SLC35F3","CTD"
"MOL000433","ALPL","CTD"
"MOL000433","SNX4","CTD"
"MOL000433","CARHSP1","CTD"
"MOL000433","MXI1","CTD"
"MOL000433","FAM50A","CTD"
"MOL000433","BICD1","CTD"
"MOL000433","DCLRE1B","CTD"
"MOL000433","ASB13","CTD"
"MOL000433","CHST7","CTD"
"MOL000433","MIR509","CTD"
"MOL000433","TRUB1","CTD"
"MOL000433","ARL10","CTD"
"MOL000433","N4BP2L1","CTD"
"MOL000433","GJC1","CTD"
"MOL000433","PTGER2","CTD"
"MOL000433","SCRT1","CTD"
"MOL000433","CBX5","CTD"
"MOL000433","CBS","CTD"
"MOL000433","SETDB2","CTD"
"MOL000433","PHLDA2","CTD"
"MOL000433","IL31RA","CTD"
"MOL000433","TNFRSF10B","CTD"
"MOL000433","SAT2","CTD"
"MOL000433","PALB2","CTD"
"MOL000433","OARD1","CTD"
"MOL000433","NFKBIA","CTD"
"MOL000433","MRPS15","CTD"
"MOL000433","ZNF567","CTD"
"MOL000433","CLP1","CTD"
"MOL000433","SLC25A43","CTD"
"MOL000433","CD70","CTD"
"MOL000433","LSM5","CTD"
"MOL000433","IGHD","CTD"
"MOL000433","ESF1","CTD"
"MOL000433","MAP3K8","CTD"
"MOL000433","DRAXIN","CTD"
"MOL000433","DDIT4L","CTD"
"MOL000433","CD2","CTD"
"MOL000433","RFC3","CTD"
"MOL000433","HMGXB4","CTD"
"MOL000433","NFXL1","CTD"
"MOL000433","BSPRY","CTD"
"MOL000433","PRF1","CTD"
"MOL000433","NFE2L2","CTD"
"MOL000433","SMARCA1","CTD"
"MOL000433","TPM3","CTD"
"MOL000433","RBM15","CTD"
"MOL000433","TRIP13","CTD"
"MOL000433","MIX23","CTD"
"MOL000433","GRN","CTD"
"MOL000433","WAC","CTD"
"MOL000433","MIR34B","CTD"
"MOL000433","PER2","CTD"
"MOL000433","HMOX1","CTD"
"MOL000433","RPS4XP3","CTD"
"MOL000433","GPX1","CTD"
"MOL000433","GEMIN4","CTD"
"MOL000433","GUCY1B1","CTD"
"MOL000433","DENND4C","CTD"
"MOL000433","SCG5","CTD"
"MOL000433","ISCU","CTD"
"MOL000433","LAMTOR3","CTD"
"MOL000433","POLH","CTD"
"MOL000433","GIN1","CTD"
"MOL000433","SLK","CTD"
"MOL000433","CLEC2B","CTD"
"MOL000433","VAMP8","CTD"
"MOL000433","ESCO1","CTD"
"MOL000433","INTS6","CTD"
"MOL000433","ANKRD13C-DT","CTD"
"MOL000433","GALNT10","CTD"
"MOL000433","DNMT3A","CTD"
"MOL000433","ZSCAN2","CTD"
"MOL000433","WDR48","CTD"
"MOL000433","IL36G","CTD"
"MOL000433","GBP1","CTD"
"MOL000433","LINC01922","CTD"
"MOL000433","TTYH2","CTD"
"MOL000433","RPS27L","CTD"
"MOL000433","CDK9","CTD"
"MOL000433","LEAP2","CTD"
"MOL000433","XPNPEP3","CTD"
"MOL000433","LINC01686","CTD"
"MOL000433","CCDC15","CTD"
"MOL000433","ABCC5","CTD"
"MOL000433","SLAMF1","CTD"
"MOL000433","SIRT4","CTD"
"MOL000433","TGIF1","CTD"
"MOL000433","ALDH3A1","CTD"
"MOL000433","IFI44","CTD"
"MOL000433","MICA","CTD"
"MOL000433","WDR47","CTD"
"MOL000433","PLEKHA2","CTD"
"MOL000433","PAPOLG","CTD"
"MOL000433","ZNF709","CTD"
"MOL000433","IM3","CTD"
"MOL000433","BASP1","CTD"
"MOL000433","PALS2","CTD"
"MOL000433","PSD3","CTD"
"MOL000433","ZNF57","CTD"
"MOL000433","TIPARP","CTD"
"MOL000433","CFL2","CTD"
"MOL000433","CAR2","CTD"
"MOL000433","TMTC3","CTD"
"MOL000433","ICAM1","CTD"
"MOL000433","AUNIP","CTD"
"MOL000433","CELF2","CTD"
"MOL000433","PDE3B","CTD"
"MOL000433","GART","CTD"
"MOL000433","MIR33A","CTD"
"MOL000433","CHT9","CTD"
"MOL000433","SULF1","CTD"
"MOL000433","STOML1","CTD"
"MOL000433","CCDC186","CTD"
"MOL000433","IDI1","CTD"
"MOL000433","CLGN","CTD"
"MOL000433","XXYLT1","CTD"
"MOL000433","GAS2L3","CTD"
"MOL000433","ANO3","CTD"
"MOL000433","CITED2","CTD"
"MOL000433","LDHA","CTD"
"MOL000433","CDC42EP3","CTD"
"MOL000433","ZSCAN5A","CTD"
"MOL000433","PPP3CA","CTD"
"MOL000433","OCIAD1","CTD"
"MOL000433","CCNJ","CTD"
"MOL000433","TENM2","CTD"
"MOL000433","KIF13A","CTD"
"MOL000433","PPP4R2","CTD"
"MOL000433","TSC22D2","CTD"
"MOL000433","NOS3","CTD"
"MOL000433","PIR","CTD"
"MOL000433","FDPS","CTD"
"MOL000433","MRPL19","CTD"
"MOL000433","GNG4","CTD"
"MOL000433","SLC31A2","CTD"
"MOL000433","FAT3","CTD"
"MOL000433","H2BC10","CTD"
"MOL000433","ZNF302","CTD"
"MOL000433","CSNK1G1","CTD"
"MOL000433","MCOLN1","CTD"
"MOL000433","MTF2","CTD"
"MOL000433","CDKN1B","CTD"
"MOL000433","CSF2RA","CTD"
"MOL000433","EIF2S3","CTD"
"MOL000433","PDE4B","CTD"
"MOL000433","ARC","CTD"
"MOL000433","WDR3","CTD"
"MOL000433","TP53INP1","CTD"
"MOL000433","SLC25A34","CTD"
"MOL000433","IL12B","CTD"
"MOL000433","MAP3K7","CTD"
"MOL000433","NIPSNAP2","CTD"
"MOL000433","MIR100HG","CTD"
"MOL000433","CHSY1","CTD"
"MOL000433","LINC01970","CTD"
"MOL000433","PANK1","CTD"
"MOL000433","OSCAR","CTD"
"MOL000433","GPBP1","CTD"
"MOL000433","CSPP1","CTD"
"MOL000433","MOGS","CTD"
"MOL000433","EXOSC2","CTD"
"MOL000433","MAFB","CTD"
"MOL000433","ZNF658","CTD"
"MOL000433","FIBIN","CTD"
"MOL000433","PLAAT4","CTD"
"MOL000433","LCE1C","CTD"
"MOL000433","TADA1","CTD"
"MOL000433","PAM","CTD"
"MOL000433","PUM2","CTD"
"MOL000433","H2AC17","CTD"
"MOL000433","SER7","CTD"
"MOL000433","CXCR2","CTD"
"MOL000433","SUMO1","CTD"
"MOL000433","PDE6C","CTD"
"MOL000433","PDCD4","CTD"
"MOL000433","OSMR","CTD"
"MOL000433","ARHGAP15","CTD"
"MOL000433","SLC30A1","CTD"
"MOL000433","PEA15","CTD"
"MOL000433","TIGD7","CTD"
"MOL000433","RIOK2","CTD"
"MOL000433","P2RX4","CTD"
"MOL000433","CDHR1","CTD"
"MOL000433","PRICKLE1","CTD"
"MOL000433","KCNB1","CTD"
"MOL000433","DNAJC27","CTD"
"MOL000433","TBC1D16","CTD"
"MOL000433","GBP2","CTD"
"MOL000433","SIK1","CTD"
"MOL000433","TGM2","CTD"
"MOL000433","RELL1","CTD"
"MOL000433","TGFB1","CTD"
"MOL000433","ACTC1","CTD"
"MOL000433","WWC1","CTD"
"MOL000433","WNT6","CTD"
"MOL000433","ANK2","CTD"
"MOL000433","KIR3DL1","CTD"
"MOL000433","NREP","CTD"
"MOL000433","EXOC3","CTD"
"MOL000433","TAC1","CTD"
"MOL000433","LSS","CTD"
"MOL000433","STOX2","CTD"
"MOL000433","PDZD8","CTD"
"MOL000433","HYCC2","CTD"
"MOL000433","HAUS4","CTD"
"MOL000433","CHML","CTD"
"MOL000433","FAM174A","CTD"
"MOL000433","KRT7","CTD"
"MOL000433","NETO1","CTD"
"MOL000433","KIF3B","CTD"
"MOL000433","CPPED1","CTD"
"MOL000433","E2F3","CTD"
"MOL000433","PRXL2A","CTD"
"MOL000433","ZCCHC24","CTD"
"MOL000433","PAXIP1","CTD"
"MOL000433","GRK3","CTD"
"MOL000433","RBM18","CTD"
"MOL000433","SLC1A5","CTD"
"MOL000433","PFKP","CTD"
"MOL000433","GNA13","CTD"
"MOL000433","ATXN3","CTD"
"MOL000433","SCPP9","CTD"
"MOL000433","PPA2","CTD"
"MOL000433","MIR101","CTD"
"MOL000433","CLSTN2","CTD"
"MOL000433","CYP3A43","CTD"
"MOL000433","WNT7B","CTD"
"MOL000433","RFX3","CTD"
"MOL000433","CLCN5","CTD"
"MOL000433","EPC1","CTD"
"MOL000433","KIF2A","CTD"
"MOL000433","KRT6B","CTD"
"MOL000433","IGHG1","CTD"
"MOL000433","PRKAA1","CTD"
"MOL000433","RPL23AP7","CTD"
"MOL000433","FAM83C-AS1","CTD"
"MOL000433","XPO1","CTD"
"MOL000433","FNIP2","CTD"
"MOL000433","PLPP3","CTD"
"MOL000433","HSPA1A","CTD"
"MOL000433","PCDHB14","CTD"
"MOL000433","KCNMA1","CTD"
"MOL000433","COX18","CTD"
"MOL000433","TPP1","CTD"
"MOL000433","APAF1","CTD"
"MOL000433","MRPL35","CTD"
"MOL000433","TXK","CTD"
"MOL000433","EAF1","CTD"
"MOL000433","TBCCD1","CTD"
"MOL000433","MOSMO","CTD"
"MOL000433","AKT1","CTD"
"MOL000433","NOTCH2NLA","CTD"
"MOL000433","ARHGDIB","CTD"
"MOL000433","LCMT2","CTD"
"MOL000433","PDP2","CTD"
"MOL000433","IM2","CTD"
"MOL000433","ZNF721","CTD"
"MOL000433","PXYLP1","CTD"
"MOL000433","EVC","CTD"
"MOL000433","MIR34A","CTD"
"MOL000433","UCHL5","CTD"
"MOL000433","ICE2","CTD"
"MOL000433","COA1","CTD"
"MOL000433","SOX4","CTD"
"MOL000422","ABCB1","CTD"
"MOL000422","ABCC1","CTD"
"MOL000422","ACHE","CTD"
"MOL000422","ACTA2","CTD"
"MOL000422","ADIPOQ","CTD"
"MOL000422","AFP","CTD"
"MOL000422","AHR","CTD"
"MOL000422","AIP","CTD"
"MOL000422","AKT1","CTD"
"MOL000422","ALOX12","CTD"
"MOL000422","ALOX5","CTD"
"MOL000422","APOE","CTD"
"MOL000422","APP","CTD"
"MOL000422","AR","CTD"
"MOL000422","AR.L","CTD"
"MOL000422","ARNT","CTD"
"MOL000422","ATM","CTD"
"MOL000422","B3GALT5","CTD"
"MOL000422","BAD","CTD"
"MOL000422","BAX","CTD"
"MOL000422","BBC3","CTD"
"MOL000422","BCL2","CTD"
"MOL000422","BCL2A1","CTD"
"MOL000422","BCL2L1","CTD"
"MOL000422","BMP2","CTD"
"MOL000422","BMP4","CTD"
"MOL000422","CALCR","CTD"
"MOL000422","CASP1","CTD"
"MOL000422","CASP3","CTD"
"MOL000422","CASP9","CTD"
"MOL000422","CAT","CTD"
"MOL000422","CCKAR","CTD"
"MOL000422","CCL2","CTD"
"MOL000422","CCL5","CTD"
"MOL000422","CCN5","CTD"
"MOL000422","CCNA2","CTD"
"MOL000422","CCNB1","CTD"
"MOL000422","CCND1","CTD"
"MOL000422","CD14","CTD"
"MOL000422","CD44","CTD"
"MOL000422","CDH5","CTD"
"MOL000422","CDK1","CTD"
"MOL000422","CDK2","CTD"
"MOL000422","CDK4","CTD"
"MOL000422","CDKN1A","CTD"
"MOL000422","CDKN2C","CTD"
"MOL000422","CFTR","CTD"
"MOL000422","CHEK1","CTD"
"MOL000422","CHEK2","CTD"
"MOL000422","CHUK","CTD"
"MOL000422","CLDN2","CTD"
"MOL000422","COL10A1","CTD"
"MOL000422","COL2A1","CTD"
"MOL000422","CPT1A","CTD"
"MOL000422","CRP","CTD"
"MOL000422","CS","CTD"
"MOL000422","CSF2","CTD"
"MOL000422","CTNNB1","CTD"
"MOL000422","CXCL8","CTD"
"MOL000422","CYCB","CTD"
"MOL000422","CYCS","CTD"
"MOL000422","CYP1A1","CTD"
"MOL000422","CYP1A2","CTD"
"MOL000422","CYP1B1","CTD"
"MOL000422","CYP2C9","CTD"
"MOL000422","CYP2E1","CTD"
"MOL000422","CYP3A4","CTD"
"MOL000422","CYP7A1","CTD"
"MOL000422","DHRS11","CTD"
"MOL000422","DHRS4","CTD"
"MOL000422","DIO2","CTD"
"MOL000422","DUOX1","CTD"
"MOL000422","EP300","CTD"
"MOL000422","ESR1","CTD"
"MOL000422","ESR1.L","CTD"
"MOL000422","ESR2","CTD"
"MOL000422","ESR2A","CTD"
"MOL000422","ESR2B","CTD"
"MOL000422","ESR2.L","CTD"
"MOL000422","FBP1","CTD"
"MOL000422","FGF2","CTD"
"MOL000422","FN1","CTD"
"MOL000422","FOS","CTD"
"MOL000422","GADD45B","CTD"
"MOL000422","GCLC","CTD"
"MOL000422","GPT","CTD"
"MOL000422","GREB1","CTD"
"MOL000422","GSK3B","CTD"
"MOL000422","GSTA1","CTD"
"MOL000422","GSTM2","CTD"
"MOL000422","GSTP1","CTD"
"MOL000422","H2AX","CTD"
"MOL000422","HBB","CTD"
"MOL000422","HCAR2","CTD"
"MOL000422","HGF","CTD"
"MOL000422","HIF1A","CTD"
"MOL000422","HMOX1","CTD"
"MOL000422","HSPB1","CTD"
"MOL000422","ICAM1","CTD"
"MOL000422","IFNG","CTD"
"MOL000422","IL10","CTD"
"MOL000422","IL1B","CTD"
"MOL000422","IL32","CTD"
"MOL000422","IL33","CTD"
"MOL000422","IL4","CTD"
"MOL000422","IL5","CTD"
