Mol_ID,Gene_symbol
MOL000953,PTPN6
MOL000953,CCR1
MOL000953,CDC25B
MOL000953,PTGES
MOL000953,SIGMAR1
MOL000953,HTR2B
MOL000953,ADRA2C
MOL000953,SHH
MOL000953,PPARG
MOL000953,PRKCG
MOL000953,PRKCD
MOL000953,PRKCB
MOL000953,PRKCE
MOL000953,PRKCQ
MOL000953,DRD2
MOL000953,HSD11B2
MOL000953,POLB
MOL000953,DHCR7
MOL000953,PREP
MOL006861,AKR1B10
MOL006861,PTPN1
MOL006861,HSD11B1
MOL006861,CD81
MOL006861,CDC25B
MOL006861,RORC
MOL006861,POLB
MOL006861,PTPRF
MOL006861,PTPN2
MOL006861,ACP1
MOL006861,PDE4D
MOL006861,PLA2G1B
MOL006861,CES2
MOL006861,PTGES
MOL006861,PREP
MOL006861,PTPN6
MOL006861,NOS2
MOL006861,FNTA
MOL006861,FABP1
MOL006861,SCD
MOL006861,SERPINA6
MOL006861,SHBG
MOL006861,LTB4R
MOL006861,PTGS2
MOL006861,ALOX5
MOL006861,PPARG
MOL006861,PPARA
MOL006861,PPARD
MOL006861,NR3C1
MOL006861,CYP19A1
MOL006861,NR3C2
MOL006861,TERT
MOL006861,CDC25A
MOL006861,ESR2
MOL006861,FABP4
MOL006861,FABP3
MOL006861,FABP5
MOL006861,AR
MOL006861,G6PD
MOL006861,CYP51A1
MOL006861,FAAH
MOL006861,HMGCR
MOL006861,PTGS1
MOL006861,HSD11B2
MOL006861,SIGMAR1
MOL006861,CYP17A1
MOL006861,AMPD2
MOL006861,SLC6A3
MOL006861,ADORA3
MOL006861,PTGDR2
MOL006861,PTGER2
MOL006861,SRD5A2
MOL006861,SLC10A2
MOL006861,SLC10A1
MOL006861,PTPN11
MOL006861,PGR
MOL006861,IL6
MOL006861,GLUL
MOL006861,ITGB1
MOL006861,TOP2A
MOL006861,GPBAR1
MOL006861,TOP1
MOL006861,PTGER4
MOL006861,PRKCH
MOL006861,MMP3
MOL006861,MMP1
MOL006861,MMP2
MOL006861,ALOX5AP
MOL006861,EDNRB
MOL006861,AGTR1
MOL006861,EDNRA
MOL006862,ACHE
MOL006862,VDR
MOL006862,CDC25A
MOL006862,PTPN1
MOL006862,HMGCR
MOL006862,CYP19A1
MOL006862,UGT2B7
MOL006862,TBXAS1
MOL006862,CYP11B1
MOL006862,CYP11B2
MOL006862,POLA1
MOL006862,HSD11B1
MOL006862,ADRA2A
MOL006862,ADRA2C
MOL006862,ADRA2B
MOL006862,ADRA1A
MOL006862,LIPE
MOL006862,CA1
MOL006862,CTRB1
MOL006862,TAAR1
MOL006862,PABPC1
MOL006862,CA2
MOL006862,TYMS
MOL006865,AR
MOL006865,CES2
MOL006865,PTPN1
MOL006865,POLB
MOL006865,PTPRF
MOL006865,PLA2G1B
MOL006865,ACP1
MOL006865,AKR1B10
MOL006865,HSD11B1
MOL006865,CYP19A1
MOL006865,NPC1L1
MOL006865,CYP17A1
MOL006865,PTPN6
MOL006865,FABP4
MOL006865,PPARA
MOL006865,TERT
MOL006865,FABP3
MOL006865,FABP5
MOL006865,PPARD
MOL006865,FABP1
MOL006865,PTGES
MOL006865,HSD11B2
MOL006865,CDC25B
MOL006865,CD81
MOL006865,PREP
MOL006865,FNTA
MOL006865,ATP12A
MOL006865,LTB4R
MOL006865,NR3C2
MOL006865,NR3C1
MOL006865,HMGCR
MOL006865,PDE4D
MOL006865,PTGS2
MOL006865,ADORA3
MOL006865,MAPK3
MOL006865,NR1H3
MOL006865,SHBG
MOL006865,PTGS1
MOL006865,RORC
MOL006865,PTPN2
MOL006865,CNR1
MOL006865,G6PD
MOL006865,PPARG
MOL006865,CYP51A1
MOL006865,ESR2
MOL006865,PGR
MOL006865,NR1H4
MOL006865,FAAH
MOL006865,SIGMAR1
MOL006865,CDC25A
MOL006865,SERPINA6
MOL006865,PTPN11
MOL006865,CYP2C19
MOL006865,BCHE
MOL006865,BACE1
MOL006865,PRKCH
MOL006865,SCD
MOL006865,FDFT1
MOL006865,TOP1
MOL006865,PTGER1
MOL006865,PTGER2
MOL006865,ADAM17
MOL006865,GLUL
MOL006865,RORA
MOL006865,STS
MOL006865,CHRM2
MOL006865,SLC6A3
MOL006865,PTGIR
MOL006865,NR1I3
MOL006865,ALOX5AP
MOL003790,SHBG
MOL005409,CHRM4
MOL005409,CHRM5
MOL005409,CHRM2
MOL005409,CHRM1
MOL005409,CHRM3
MOL005409,ACHE
MOL005409,HTR2C
MOL005409,ADRA1D
MOL005409,PABPC1
MOL005409,SLC6A3
MOL005409,SLC6A2
MOL005409,SLC6A4
MOL005409,SIGMAR1
MOL005409,PNP
MOL005409,CHEK2
MOL005409,CHEK1
MOL005409,MAN1B1
MOL005409,OPRM1
MOL005409,OPRK1
MOL005409,MAN2A1
MOL005409,DRD2
MOL005409,KCNJ1
MOL005409,DPP7
MOL005409,MTAP
MOL005409,EGFR
MOL005409,TRPV3
MOL005409,HRH4
MOL005409,PDE5A
MOL005409,PDE11A
MOL005409,MPI
MOL005409,PDE10A
MOL005409,CCNE2
MOL005409,CHRNA3
MOL005409,PARP1
MOL005409,NOS3
MOL005409,ERAP2
MOL005409,ERAP1
MOL005409,HTR4
MOL005409,MAPK14
MOL005409,MAPK11
MOL005409,ROCK2
MOL005409,PNMT
MOL005409,MAPK9
MOL005409,OPRD1
MOL005409,TOP2A
MOL005409,PRKCI
MOL005409,ROCK1
MOL005409,MDM2
MOL005409,CDK2
MOL005409,MAPK8
MOL005409,MAN2B1
MOL005409,IRAK4
MOL005409,FLT1
MOL005409,KIT
MOL005409,FLT3
MOL005409,CA2
MOL005409,KDR
MOL005409,CTSC
MOL005409,SLC5A2
MOL005409,CDC25B
MOL005409,ADORA1
MOL005409,HSP90AB1
MOL005409,ADORA3
MOL005409,PLG
MOL005409,HTR1D
MOL005409,AURKB
MOL005409,RPS6KB1
MOL005409,AURKA
MOL005409,HRH1
MOL005409,P2RX7
MOL005409,TDP1
MOL005409,TDP2
MOL005409,LNPEP
MOL005409,TKT
MOL005409,NTRK1
MOL005409,ILK
MOL005409,EGLN1
MOL005409,NOS2
MOL005409,CA4
MOL005409,PIK3CA
MOL005409,MAP2K7
MOL005409,PIM3
MOL005409,PRMT6
MOL005409,IGF1R
MOL005409,ATAD2
MOL005409,PRMT8
MOL005409,PDE9A
MOL005409,PDE1C
MOL005409,ACVRL1
MOL005409,PRMT1
MOL008400,EGFR
MOL008400,HSD17B2
MOL008400,ESR1
MOL008400,ESR2
MOL008400,ALOX12
MOL008400,IL2
MOL008400,ADORA1
MOL008400,ADORA2A
MOL008400,HSD17B1
MOL008400,CA7
MOL008400,CA12
MOL008400,CYP19A1
MOL008400,PTPRS
MOL008400,CA4
MOL008400,CBR1
MOL008400,ABCB1
MOL008400,XDH
MOL008400,PFKFB3
MOL008400,ESRRA
MOL008400,ABCG2
MOL008400,TYR
MOL008400,MAOA
MOL008400,PTGS1
MOL008400,SLC6A2
MOL008400,ALDH2
MOL008400,TBXAS1
MOL008400,MGAM
MOL008400,HTR2A
MOL008400,HTR2C
MOL008400,ESRRB
MOL008400,ACHE
MOL008400,ALOX15
MOL008400,MIF
MOL008400,TLR9
MOL008400,CA2
MOL008400,PON1
MOL008400,NOX4
MOL008400,CA1
MOL008400,MCL1
MOL008400,PIM1
MOL008400,SNCA
MOL008400,STS
MOL008400,PPARA
MOL008400,IGFBP3
MOL008400,BACE1
MOL008400,AKR1B1
MOL008400,MAOB
MOL008400,CA5B
MOL008400,HSP90B1
MOL008400,TNNC1
MOL008400,HSP90AA1
MOL008400,IGFBP6
MOL008400,IGFBP4
MOL008400,IGFBP5
MOL008400,IGFBP2
MOL008400,IGFBP1
MOL009807,NR1H4
MOL009807,GPBAR1
MOL009807,VDR
MOL009807,AKR1B10
MOL009807,CDC25A
MOL009807,HSD11B1
MOL009807,AR
MOL009807,PTGFR
MOL009807,POLB
MOL009807,PTGER2
MOL009807,UGT2B7
MOL009807,HSD17B3
MOL009807,G6PD
MOL009807,GABBR1
MOL009807,PPARA
MOL009807,PPARD
MOL009807,NPC1L1
MOL009807,GABRA2
MOL009807,FABP2
MOL009807,CYP19A1
MOL009807,FNTA
MOL009807,SLC22A6
MOL009807,HSD11B2
MOL009807,SERPINA6
MOL009807,SHBG
