"Mol_ID","Gene_symbol","Data_base"
"MOL007088","KDM4C","Swisstargetprediction"
"MOL007088","PDE5A","Swisstargetprediction"
"MOL007088","LIPE","Swisstargetprediction"
"MOL007088","CYP19A1","Swisstargetprediction"
"MOL007088","PTK2","Swisstargetprediction"
"MOL007088","CYP17A1","Swisstargetprediction"
"MOL007088","CSF1R","Swisstargetprediction"
"MOL007088","ADORA2B","Swisstargetprediction"
"MOL007088","TOP2A","Swisstargetprediction"
"MOL007088","CTSC","Swisstargetprediction"
"MOL007088","CTSK","Swisstargetprediction"
"MOL007088","CTSL","Swisstargetprediction"
"MOL007088","GRM5","Swisstargetprediction"
"MOL007088","TLR9","Swisstargetprediction"
"MOL007088","TNKS2","Swisstargetprediction"
"MOL007088","CDK5R1","Swisstargetprediction"
"MOL007088","HTR2A","Swisstargetprediction"
"MOL007088","HTR2C","Swisstargetprediction"
"MOL007088","TYK2","Swisstargetprediction"
"MOL007088","SIRT2","Swisstargetprediction"
"MOL007088","FAP","Swisstargetprediction"
"MOL007088","LRRK2","Swisstargetprediction"
"MOL007088","PTGS1","Swisstargetprediction"
"MOL007088","PTGS2","Swisstargetprediction"
"MOL007088","NAAA","Swisstargetprediction"
"MOL007088","GSK3B","Swisstargetprediction"
"MOL007088","PDE4B","Swisstargetprediction"
"MOL007088","GSK3A","Swisstargetprediction"
"MOL007088","PDE7A","Swisstargetprediction"
"MOL007088","ADRA2A","Swisstargetprediction"
"MOL007088","EGFR","Swisstargetprediction"
"MOL007098","CES1","Swisstargetprediction"
"MOL007098","CES2","Swisstargetprediction"
"MOL007098","TOP1","Swisstargetprediction"
"MOL007098","PTPN1","Swisstargetprediction"
"MOL007098","CDC25A","Swisstargetprediction"
"MOL007098","AKR1B1","Swisstargetprediction"
"MOL007098","STAT3","Swisstargetprediction"
"MOL007098","CDC25B","Swisstargetprediction"
"MOL007098","CCR9","Swisstargetprediction"
"MOL007098","FABP4","Swisstargetprediction"
"MOL007098","ACHE","Swisstargetprediction"
"MOL007098","PTGER1","Swisstargetprediction"
"MOL007098","PTPRC","Swisstargetprediction"
"MOL007098","DHODH","Swisstargetprediction"
"MOL007098","FABP3","Swisstargetprediction"
"MOL007098","PPARG","Swisstargetprediction"
"MOL007098","PTGER3","Swisstargetprediction"
"MOL007098","PTPRF","Swisstargetprediction"
"MOL007098","DUSP1","Swisstargetprediction"
"MOL007098","PTGDR2","Swisstargetprediction"
"MOL007098","MCL1","Swisstargetprediction"
"MOL007098","MDM2","Swisstargetprediction"
"MOL007098","PTGER4","Swisstargetprediction"
"MOL007098","BCL2L1","Swisstargetprediction"
"MOL007098","KDM4E","Swisstargetprediction"
"MOL007098","TDP2","Swisstargetprediction"
"MOL007098","MALT1","Swisstargetprediction"
"MOL007098","IDO1","Swisstargetprediction"
"MOL007098","BCL2","Swisstargetprediction"
"MOL007098","TOP2A","Swisstargetprediction"
"MOL007098","AKR1B10","Swisstargetprediction"
"MOL007098","PTPN6","Swisstargetprediction"
"MOL007101","AKR1B1","Swisstargetprediction"
"MOL007101","ACHE","Swisstargetprediction"
"MOL007101","CES1","Swisstargetprediction"
"MOL007101","PTPN6","Swisstargetprediction"
"MOL007101","CES2","Swisstargetprediction"
"MOL007101","PTPN11","Swisstargetprediction"
"MOL007101","STAT3","Swisstargetprediction"
"MOL007101","IDO1","Swisstargetprediction"
"MOL007101","MALT1","Swisstargetprediction"
"MOL007101","KDM4E","Swisstargetprediction"
"MOL007101","TDP2","Swisstargetprediction"
"MOL007101","DUSP1","Swisstargetprediction"
"MOL007101","PTPRC","Swisstargetprediction"
"MOL007101","CDC25B","Swisstargetprediction"
"MOL007101","GABRB3","Swisstargetprediction"
"MOL007101","TGM2","Swisstargetprediction"
"MOL007101","KDR","Swisstargetprediction"
"MOL007101","CA12","Swisstargetprediction"
"MOL007101","CA9","Swisstargetprediction"
"MOL007101","ADORA3","Swisstargetprediction"
"MOL007101","ERBB2","Swisstargetprediction"
"MOL007101","EGFR","Swisstargetprediction"
"MOL007101","ALOX15","Swisstargetprediction"
"MOL007101","GRM5","Swisstargetprediction"
"MOL007101","MAPK8","Swisstargetprediction"
"MOL007101","CASP3","Swisstargetprediction"
"MOL007101","CASP7","Swisstargetprediction"
"MOL007101","ADAM17","Swisstargetprediction"
"MOL007101","ADORA1","Swisstargetprediction"
"MOL007101","CCNE2","Swisstargetprediction"
"MOL007101","GABRA2","Swisstargetprediction"
"MOL007101","CDK5R1","Swisstargetprediction"
"MOL007101","HTR2B","Swisstargetprediction"
"MOL007101","HTR2C","Swisstargetprediction"
"MOL007101","HTR7","Swisstargetprediction"
"MOL007101","NAAA","Swisstargetprediction"
"MOL007101","SIRT2","Swisstargetprediction"
"MOL007101","PLAUR","Swisstargetprediction"
"MOL007101","PTPN1","Swisstargetprediction"
"MOL007101","ADORA2A","Swisstargetprediction"
"MOL007101","ADORA2B","Swisstargetprediction"
"MOL007101","GCK","Swisstargetprediction"
"MOL007101","TOP2A","Swisstargetprediction"
"MOL007101","ALPL","Swisstargetprediction"
"MOL007101","ALDH2","Swisstargetprediction"
"MOL007101","HRH3","Swisstargetprediction"
"MOL007101","ALDH1A1","Swisstargetprediction"
"MOL007101","ALDH3A1","Swisstargetprediction"
"MOL007101","MAPK10","Swisstargetprediction"
"MOL007101","CCNE1","Swisstargetprediction"
"MOL007101","CDK5","Swisstargetprediction"
"MOL007101","ELANE","Swisstargetprediction"
"MOL007101","HTR3A","Swisstargetprediction"
"MOL007101","HTR1A","Swisstargetprediction"
"MOL007101","HTR5A","Swisstargetprediction"
"MOL007101","CHRM4","Swisstargetprediction"
"MOL007101","CHRM5","Swisstargetprediction"
"MOL007101","CHRM2","Swisstargetprediction"
"MOL007101","CHRM1","Swisstargetprediction"
"MOL007105","HMOX1","Swisstargetprediction"
"MOL007105","KCNK2","Swisstargetprediction"
"MOL007105","PGR","Swisstargetprediction"
"MOL007105","ADORA1","Swisstargetprediction"
"MOL007105","ADORA2A","Swisstargetprediction"
"MOL007105","FADS1","Swisstargetprediction"
"MOL007105","RIPK2","Swisstargetprediction"
"MOL007105","BRD4","Swisstargetprediction"
"MOL007105","PTGS1","Swisstargetprediction"
"MOL007105","PTGS2","Swisstargetprediction"
"MOL007105","KCNA3","Swisstargetprediction"
"MOL007105","CCKBR","Swisstargetprediction"
"MOL007105","ALKBH3","Swisstargetprediction"
"MOL007105","PDGFRB","Swisstargetprediction"
"MOL007105","EGFR","Swisstargetprediction"
"MOL007105","KDR","Swisstargetprediction"
"MOL007105","GABRB3","Swisstargetprediction"
"MOL007105","GRM5","Swisstargetprediction"
"MOL007105","ALOX15","Swisstargetprediction"
"MOL007105","CYP51A1","Swisstargetprediction"
"MOL007105","SLC6A3","Swisstargetprediction"
"MOL007105","PDE3A","Swisstargetprediction"
"MOL007105","PDE4B","Swisstargetprediction"
"MOL007105","FLT1","Swisstargetprediction"
"MOL007105","CCND1","Swisstargetprediction"
"MOL007105","CDK1","Swisstargetprediction"
"MOL007105","CDK2","Swisstargetprediction"
"MOL007105","VDR","Swisstargetprediction"
"MOL007105","IMPDH2","Swisstargetprediction"
"MOL007105","GSK3B","Swisstargetprediction"
"MOL007105","SRC","Swisstargetprediction"
"MOL007105","CTSK","Swisstargetprediction"
"MOL007105","GSK3A","Swisstargetprediction"
"MOL007105","KNG1","Swisstargetprediction"
"MOL007105","MAPK1","Swisstargetprediction"
"MOL007105","LTA4H","Swisstargetprediction"
"MOL007105","CREBBP","Swisstargetprediction"
"MOL007105","GCGR","Swisstargetprediction"
"MOL007105","HIF1A","Swisstargetprediction"
"MOL007105","MTNR1A","Swisstargetprediction"
"MOL007105","MTNR1B","Swisstargetprediction"
"MOL007105","NQO2","Swisstargetprediction"
"MOL007105","CNR1","Swisstargetprediction"
"MOL007105","KCNH2","Swisstargetprediction"
"MOL007105","CNR2","Swisstargetprediction"
"MOL007105","HCRTR2","Swisstargetprediction"
"MOL007105","MDM2","Swisstargetprediction"
"MOL007105","HCRTR1","Swisstargetprediction"
"MOL007105","SLC6A2","Swisstargetprediction"
"MOL007105","KCNK3","Swisstargetprediction"
"MOL007105","KCNK9","Swisstargetprediction"
"MOL007105","CHRM1","Swisstargetprediction"
"MOL007105","MAPK8","Swisstargetprediction"
"MOL007105","HSD11B1","Swisstargetprediction"
"MOL007107","CYP19A1","Swisstargetprediction"
"MOL007107","AR","Swisstargetprediction"
"MOL007107","POLA1","Swisstargetprediction"
"MOL007107","ESR1","Swisstargetprediction"
"MOL007107","ESR2","Swisstargetprediction"
"MOL007107","ESRRA","Swisstargetprediction"
"MOL007107","ESRRB","Swisstargetprediction"
"MOL007107","GPER1","Swisstargetprediction"
"MOL007107","NR3C1","Swisstargetprediction"
"MOL007107","SLC6A4","Swisstargetprediction"
"MOL007107","ADCY10","Swisstargetprediction"
"MOL007107","SHBG","Swisstargetprediction"
"MOL007107","ALOX15","Swisstargetprediction"
"MOL007107","ALOX12","Swisstargetprediction"
"MOL007107","NR1H2","Swisstargetprediction"
"MOL007107","HSD17B1","Swisstargetprediction"
"MOL007107","STS","Swisstargetprediction"
"MOL007107","PGR","Swisstargetprediction"
"MOL007107","SLC22A2","Swisstargetprediction"
"MOL007107","NR1I3","Swisstargetprediction"
"MOL007107","SLC6A3","Swisstargetprediction"
"MOL007107","CNR1","Swisstargetprediction"
"MOL007107","KDR","Swisstargetprediction"
"MOL007107","CNR2","Swisstargetprediction"
"MOL007107","FYN","Swisstargetprediction"
"MOL007107","IGF1R","Swisstargetprediction"
"MOL007107","OPRD1","Swisstargetprediction"
"MOL007107","CYP24A1","Swisstargetprediction"
"MOL007107","NR1H3","Swisstargetprediction"
"MOL007107","SRC","Swisstargetprediction"
"MOL007107","TTR","Swisstargetprediction"
"MOL007107","LTB4R","Swisstargetprediction"
"MOL007107","ALK","Swisstargetprediction"
"MOL007107","SIRT2","Swisstargetprediction"
"MOL007107","HTR2B","Swisstargetprediction"
"MOL007107","OPRM1","Swisstargetprediction"
"MOL007107","OPRK1","Swisstargetprediction"
"MOL007107","RXRA","Swisstargetprediction"
"MOL007107","HTR6","Swisstargetprediction"
"MOL007107","ALOX5","Swisstargetprediction"
"MOL007107","MC4R","Swisstargetprediction"
"MOL007107","HTR1B","Swisstargetprediction"
"MOL007107","TRPV1","Swisstargetprediction"
"MOL007107","GPR55","Swisstargetprediction"
"MOL007107","HTR1A","Swisstargetprediction"
"MOL007107","POLB","Swisstargetprediction"
"MOL007107","PTGS2","Swisstargetprediction"
"MOL007118","SLC6A2","Swisstargetprediction"
"MOL007118","MDM2","Swisstargetprediction"
"MOL007118","TOP1","Swisstargetprediction"
"MOL007118","SLC10A2","Swisstargetprediction"
"MOL007118","EIF2AK1","Swisstargetprediction"
"MOL007118","PSEN2","Swisstargetprediction"
"MOL007118","CYP17A1","Swisstargetprediction"
"MOL007118","PER2","Swisstargetprediction"
"MOL007118","PARP1","Swisstargetprediction"
"MOL007118","PTK2B","Swisstargetprediction"
"MOL007118","HSD17B2","Swisstargetprediction"
"MOL007118","UGT2B7","Swisstargetprediction"
"MOL007118","HCRTR2","Swisstargetprediction"
"MOL007118","HCRTR1","Swisstargetprediction"
"MOL007118","HSD11B1","Swisstargetprediction"
"MOL007118","NTRK1","Swisstargetprediction"
"MOL007118","TACR1","Swisstargetprediction"
"MOL007118","NPY5R","Swisstargetprediction"
"MOL007118","PABPC1","Swisstargetprediction"
"MOL007118","GRM5","Swisstargetprediction"
"MOL007118","IDO1","Swisstargetprediction"
"MOL007118","AKR1B1","Swisstargetprediction"
"MOL007118","NPY2R","Swisstargetprediction"
"MOL007118","AURKA","Swisstargetprediction"
"MOL007118","CES1","Swisstargetprediction"
"MOL007118","CES2","Swisstargetprediction"
"MOL007118","FNTA","Swisstargetprediction"
"MOL007118","PGGT1B","Swisstargetprediction"
"MOL007118","CASR","Swisstargetprediction"
"MOL007118","HRH3","Swisstargetprediction"
"MOL007118","NR3C2","Swisstargetprediction"
"MOL007118","JAK2","Swisstargetprediction"
"MOL007118","PLA2G7","Swisstargetprediction"
"MOL007118","CLK4","Swisstargetprediction"
"MOL007118","MCL1","Swisstargetprediction"
"MOL007118","P2RX7","Swisstargetprediction"
"MOL007121","MTNR1A","Swisstargetprediction"
"MOL007121","MTNR1B","Swisstargetprediction"
"MOL007121","PIK3CA","Swisstargetprediction"
"MOL007121","ALOX15","Swisstargetprediction"
"MOL007121","ALOX12","Swisstargetprediction"
"MOL007121","MDM2","Swisstargetprediction"
"MOL007121","HSD11B1","Swisstargetprediction"
"MOL007121","PIK3CG","Swisstargetprediction"
"MOL007121","DRD4","Swisstargetprediction"
"MOL007121","FNTA","Swisstargetprediction"
"MOL007121","PGGT1B","Swisstargetprediction"
"MOL007121","COMT","Swisstargetprediction"
"MOL007122","CES1","Swisstargetprediction"
"MOL007122","CES2","Swisstargetprediction"
"MOL007122","TOP1","Swisstargetprediction"
"MOL007122","CDC25B","Swisstargetprediction"
"MOL007122","PTPN1","Swisstargetprediction"
"MOL007122","CDC25A","Swisstargetprediction"
"MOL007122","PTPRF","Swisstargetprediction"
"MOL007122","ACHE","Swisstargetprediction"
"MOL007122","STAT3","Swisstargetprediction"
"MOL007122","AKR1B1","Swisstargetprediction"
"MOL007122","PTPN22","Swisstargetprediction"
"MOL007122","MMP13","Swisstargetprediction"
"MOL007122","ADAM17","Swisstargetprediction"
"MOL007122","MMP8","Swisstargetprediction"
"MOL007122","PBRM1","Swisstargetprediction"
"MOL007122","SMARCA4","Swisstargetprediction"
"MOL007122","GRM5","Swisstargetprediction"
"MOL007122","MTNR1A","Swisstargetprediction"
"MOL007122","MTNR1B","Swisstargetprediction"
"MOL007122","PTPRC","Swisstargetprediction"
"MOL007122","TNKS2","Swisstargetprediction"
"MOL007122","TNKS","Swisstargetprediction"
"MOL007122","AKR1C3","Swisstargetprediction"
"MOL007122","PIK3CA","Swisstargetprediction"
"MOL007122","MAOB","Swisstargetprediction"
"MOL007122","LIPE","Swisstargetprediction"
"MOL007122","CCR9","Swisstargetprediction"
"MOL007122","FABP4","Swisstargetprediction"
"MOL007122","PTGER1","Swisstargetprediction"
"MOL007122","DHODH","Swisstargetprediction"
"MOL007122","FABP3","Swisstargetprediction"
"MOL007122","PPARG","Swisstargetprediction"
"MOL007122","PTGER3","Swisstargetprediction"
"MOL007122","DUSP1","Swisstargetprediction"
"MOL007122","PTGDR2","Swisstargetprediction"
"MOL007122","MCL1","Swisstargetprediction"
"MOL007122","MDM2","Swisstargetprediction"
"MOL007122","PTGER4","Swisstargetprediction"
"MOL007122","BCL2L1","Swisstargetprediction"
"MOL007122","KDM4E","Swisstargetprediction"
"MOL007122","TDP2","Swisstargetprediction"
"MOL007122","MALT1","Swisstargetprediction"
"MOL007122","IDO1","Swisstargetprediction"
"MOL007122","BCL2","Swisstargetprediction"
"MOL007122","TOP2A","Swisstargetprediction"
"MOL007122","AKR1B10","Swisstargetprediction"
"MOL007122","PTPN6","Swisstargetprediction"
"MOL007125","CES2","Swisstargetprediction"
"MOL007125","AKR1B1","Swisstargetprediction"
"MOL007125","CES1","Swisstargetprediction"
"MOL007125","STAT3","Swisstargetprediction"
"MOL007125","CDC25A","Swisstargetprediction"
"MOL007125","CDC25B","Swisstargetprediction"
"MOL007125","PTPN1","Swisstargetprediction"
"MOL007125","TOP1","Swisstargetprediction"
"MOL007125","ACHE","Swisstargetprediction"
"MOL007125","AMPD1","Swisstargetprediction"
"MOL007125","AMPD3","Swisstargetprediction"
"MOL007125","STS","Swisstargetprediction"
"MOL007125","MCL1","Swisstargetprediction"
"MOL007125","HCAR2","Swisstargetprediction"
"MOL007125","HAO2","Swisstargetprediction"
"MOL007125","EDNRA","Swisstargetprediction"
"MOL007125","LDHA","Swisstargetprediction"
"MOL007125","PPARG","Swisstargetprediction"
"MOL007125","PPARD","Swisstargetprediction"
"MOL007125","LDHB","Swisstargetprediction"
"MOL007125","CCR9","Swisstargetprediction"
"MOL007125","FABP4","Swisstargetprediction"
"MOL007125","FABP3","Swisstargetprediction"
"MOL007125","FABP5","Swisstargetprediction"
"MOL007125","PTGER1","Swisstargetprediction"
"MOL007125","CYP19A1","Swisstargetprediction"
"MOL007125","DHODH","Swisstargetprediction"
"MOL007125","PTGER4","Swisstargetprediction"
"MOL007125","TDP2","Swisstargetprediction"
"MOL007125","MALT1","Swisstargetprediction"
"MOL007125","SLC5A2","Swisstargetprediction"
"MOL007125","EDNRB","Swisstargetprediction"
"MOL007125","AR","Swisstargetprediction"
"MOL007125","AGTR1","Swisstargetprediction"
"MOL007125","KIF11","Swisstargetprediction"
"MOL007125","PPARA","Swisstargetprediction"
"MOL007125","ACE","Swisstargetprediction"
"MOL007125","MME","Swisstargetprediction"
"MOL007125","AMPD2","Swisstargetprediction"
"MOL007127","PTPN6","Swisstargetprediction"
"MOL007127","CES2","Swisstargetprediction"
"MOL007127","PTPN11","Swisstargetprediction"
"MOL007127","AKR1B1","Swisstargetprediction"
"MOL007127","EED","Swisstargetprediction"
"MOL007127","TERT","Swisstargetprediction"
"MOL007127","RBBP4","Swisstargetprediction"
"MOL007127","CES1","Swisstargetprediction"
"MOL007127","MPI","Swisstargetprediction"
"MOL007127","PTPRC","Swisstargetprediction"
"MOL007127","CDC25B","Swisstargetprediction"
"MOL007127","CDC25C","Swisstargetprediction"
"MOL007127","CDC25A","Swisstargetprediction"
"MOL007127","ADORA2B","Swisstargetprediction"
"MOL007127","MTNR1A","Swisstargetprediction"
"MOL007127","MTNR1B","Swisstargetprediction"
"MOL007127","P2RX7","Swisstargetprediction"
"MOL007127","CYP11B1","Swisstargetprediction"
"MOL007127","CYP11B2","Swisstargetprediction"
"MOL007127","ESR1","Swisstargetprediction"
"MOL007127","ESR2","Swisstargetprediction"
"MOL007127","GLP1R","Swisstargetprediction"
"MOL007127","PREP","Swisstargetprediction"
"MOL007127","AR","Swisstargetprediction"
"MOL007127","PRF1","Swisstargetprediction"
"MOL007127","NQO2","Swisstargetprediction"
"MOL007127","TNKS2","Swisstargetprediction"
"MOL007127","ADORA1","Swisstargetprediction"
"MOL007127","ADORA2A","Swisstargetprediction"
"MOL007127","ADORA3","Swisstargetprediction"
"MOL007127","MMP2","Swisstargetprediction"
"MOL007127","PSEN2","Swisstargetprediction"
"MOL007127","CYP19A1","Swisstargetprediction"
"MOL007127","MAPK8","Swisstargetprediction"
"MOL007127","MAPK10","Swisstargetprediction"
"MOL007127","NR4A1","Swisstargetprediction"
"MOL007127","HRH3","Swisstargetprediction"
"MOL007127","MCL1","Swisstargetprediction"
"MOL007127","ASIC3","Swisstargetprediction"
"MOL007127","GRK2","Swisstargetprediction"
"MOL007127","PABPC1","Swisstargetprediction"
"MOL007127","CCNB3","Swisstargetprediction"
"MOL007127","HCRTR2","Swisstargetprediction"
"MOL007130","MMP9","Swisstargetprediction"
"MOL007130","MMP1","Swisstargetprediction"
"MOL007130","AKR1B1","Swisstargetprediction"
"MOL007130","SELE","Swisstargetprediction"
"MOL007130","SELP","Swisstargetprediction"
"MOL007130","CA7","Swisstargetprediction"
"MOL007130","CA12","Swisstargetprediction"
"MOL007130","PIM1","Swisstargetprediction"
"MOL007130","MMP8","Swisstargetprediction"
"MOL007130","MMP2","Swisstargetprediction"
"MOL007130","CSNK2A1","Swisstargetprediction"
"MOL007130","SELL","Swisstargetprediction"
"MOL007130","AMPD3","Swisstargetprediction"
"MOL007130","CNR1","Swisstargetprediction"
"MOL007130","CNR2","Swisstargetprediction"
"MOL007130","CHEK1","Swisstargetprediction"
"MOL007130","VCP","Swisstargetprediction"
"MOL007130","DHODH","Swisstargetprediction"
"MOL007130","PARP1","Swisstargetprediction"
"MOL007130","PNP","Swisstargetprediction"
"MOL007130","APP","Swisstargetprediction"
"MOL007130","PTGES","Swisstargetprediction"
"MOL007130","MAPK8","Swisstargetprediction"
"MOL007130","OPRD1","Swisstargetprediction"
"MOL007130","ITGAV","Swisstargetprediction"
"MOL007130","ITGA2B","Swisstargetprediction"
"MOL007130","ITGB5","Swisstargetprediction"
"MOL007130","SCN10A","Swisstargetprediction"
"MOL007130","KDM3A","Swisstargetprediction"
"MOL007130","HCAR2","Swisstargetprediction"
"MOL007130","PTGDR2","Swisstargetprediction"
"MOL007130","KDM4C","Swisstargetprediction"
"MOL007130","PADI1","Swisstargetprediction"
"MOL007130","PADI2","Swisstargetprediction"
"MOL007130","PADI3","Swisstargetprediction"
"MOL007130","PYGL","Swisstargetprediction"
"MOL007130","PYGM","Swisstargetprediction"
"MOL007130","PADI4","Swisstargetprediction"
"MOL007130","IGFBP3","Swisstargetprediction"
"MOL007130","THRA","Swisstargetprediction"
"MOL007130","THRB","Swisstargetprediction"
"MOL007130","PTGER4","Swisstargetprediction"
"MOL007130","PTGER2","Swisstargetprediction"
"MOL007130","ERN1","Swisstargetprediction"
"MOL007130","NOX4","Swisstargetprediction"
"MOL007130","CAMKK2","Swisstargetprediction"
"MOL007130","AMPD2","Swisstargetprediction"
"MOL007130","PLAU","Swisstargetprediction"
"MOL007130","PTGER3","Swisstargetprediction"
"MOL007130","ACE","Swisstargetprediction"
"MOL007130","MME","Swisstargetprediction"
"MOL007130","CASP3","Swisstargetprediction"
"MOL007130","YARS","Swisstargetprediction"
"MOL007132","FYN","Swisstargetprediction"
"MOL007132","AKR1B1","Swisstargetprediction"
"MOL007132","TTR","Swisstargetprediction"
"MOL007132","MMP1","Swisstargetprediction"
"MOL007132","MMP9","Swisstargetprediction"
"MOL007132","MMP2","Swisstargetprediction"
"MOL007132","MMP12","Swisstargetprediction"
"MOL007132","CA2","Swisstargetprediction"
"MOL007132","CA12","Swisstargetprediction"
"MOL007132","CA4","Swisstargetprediction"
"MOL007132","CA7","Swisstargetprediction"
"MOL007132","CA1","Swisstargetprediction"
"MOL007132","MMP13","Swisstargetprediction"
"MOL007132","EGFR","Swisstargetprediction"
"MOL007132","AKR1C3","Swisstargetprediction"
"MOL007132","MMP3","Swisstargetprediction"
"MOL007132","SLC6A2","Swisstargetprediction"
"MOL007132","ESR1","Swisstargetprediction"
"MOL007132","CA9","Swisstargetprediction"
"MOL007132","CA14","Swisstargetprediction"
"MOL007132","ERBB2","Swisstargetprediction"
"MOL007132","LCK","Swisstargetprediction"
"MOL007132","MET","Swisstargetprediction"
"MOL007132","AKR1B10","Swisstargetprediction"
"MOL007132","SELL","Swisstargetprediction"
"MOL007132","SELE","Swisstargetprediction"
"MOL007132","SELP","Swisstargetprediction"
"MOL007132","IGFBP3","Swisstargetprediction"
"MOL007132","CA5A","Swisstargetprediction"
"MOL007132","MAPK1","Swisstargetprediction"
"MOL007132","EIF4H","Swisstargetprediction"
"MOL007132","PABPC1","Swisstargetprediction"
"MOL007132","MCL1","Swisstargetprediction"
"MOL007132","CA6","Swisstargetprediction"
"MOL007132","PTGS1","Swisstargetprediction"
"MOL007132","HCAR2","Swisstargetprediction"
"MOL007132","CA13","Swisstargetprediction"
"MOL007132","TYR","Swisstargetprediction"
"MOL007132","NOX4","Swisstargetprediction"
"MOL007132","CAMKK2","Swisstargetprediction"
"MOL007132","IGFBP5","Swisstargetprediction"
"MOL007132","MME","Swisstargetprediction"
"MOL007132","JAK3","Swisstargetprediction"
"MOL007132","CDC25B","Swisstargetprediction"
"MOL007132","AKR1C2","Swisstargetprediction"
"MOL007132","ITGB1","Swisstargetprediction"
"MOL007132","PIM1","Swisstargetprediction"
"MOL007132","MMP14","Swisstargetprediction"
"MOL007132","MMP8","Swisstargetprediction"
"MOL007132","DHODH","Swisstargetprediction"
"MOL007132","AMPD3","Swisstargetprediction"
"MOL007132","METAP2","Swisstargetprediction"
"MOL007132","ADK","Swisstargetprediction"
"MOL007132","PTGDR2","Swisstargetprediction"
"MOL007132","AKR1C4","Swisstargetprediction"
"MOL007150","EED","Swisstargetprediction"
"MOL007150","RBBP4","Swisstargetprediction"
"MOL007150","PTPN6","Swisstargetprediction"
"MOL007150","CES2","Swisstargetprediction"
"MOL007150","AKR1B1","Swisstargetprediction"
"MOL007150","TERT","Swisstargetprediction"
"MOL007150","PTPN11","Swisstargetprediction"
"MOL007150","CES1","Swisstargetprediction"
"MOL007150","CDC25C","Swisstargetprediction"
"MOL007150","CDC25A","Swisstargetprediction"
"MOL007150","CDC25B","Swisstargetprediction"
"MOL007150","MAP2K1","Swisstargetprediction"
"MOL007150","MAPK1","Swisstargetprediction"
"MOL007150","BRAF","Swisstargetprediction"
"MOL007150","SLC5A2","Swisstargetprediction"
"MOL007150","ALPL","Swisstargetprediction"
"MOL007150","NR3C1","Swisstargetprediction"
"MOL007150","MAP2K7","Swisstargetprediction"
"MOL007150","RELA","Swisstargetprediction"
"MOL007150","MAP3K7","Swisstargetprediction"
"MOL007150","KDM5C","Swisstargetprediction"
"MOL007150","KDM4B","Swisstargetprediction"
"MOL007150","KDM5B","Swisstargetprediction"
"MOL007150","PIM1","Swisstargetprediction"
"MOL007150","UPP1","Swisstargetprediction"
"MOL007150","SLC5A1","Swisstargetprediction"
"MOL007150","CASP3","Swisstargetprediction"
"MOL007150","CASP7","Swisstargetprediction"
"MOL007150","PNP","Swisstargetprediction"
"MOL007150","ADORA1","Swisstargetprediction"
"MOL007150","ADORA2A","Swisstargetprediction"
"MOL007150","NUDT1","Swisstargetprediction"
"MOL007150","LCK","Swisstargetprediction"
"MOL007150","FLT1","Swisstargetprediction"
"MOL007150","PDGFRB","Swisstargetprediction"
"MOL007150","KIT","Swisstargetprediction"
"MOL007150","FLT4","Swisstargetprediction"
"MOL007150","FLT3","Swisstargetprediction"
"MOL007150","PDGFRA","Swisstargetprediction"
"MOL007150","KDR","Swisstargetprediction"
"MOL007150","GSK3A","Swisstargetprediction"
"MOL007150","MAPK3","Swisstargetprediction"
"MOL007150","MPI","Swisstargetprediction"
"MOL007150","PTAFR","Swisstargetprediction"
"MOL007150","GABRA5","Swisstargetprediction"
"MOL007150","BACE1","Swisstargetprediction"
"MOL007150","ADORA3","Swisstargetprediction"
"MOL007150","MKNK2","Swisstargetprediction"
"MOL007150","IRAK4","Swisstargetprediction"
"MOL007150","STAT3","Swisstargetprediction"
"MOL007150","SLC5A4","Swisstargetprediction"
"MOL007150","BCHE","Swisstargetprediction"
"MOL007150","NTRK1","Swisstargetprediction"
"MOL007150","NGFR","Swisstargetprediction"
"MOL007150","METAP1","Swisstargetprediction"
"MOL007150","MAP2K2","Swisstargetprediction"
"MOL007150","MAPKAPK5","Swisstargetprediction"
"MOL007150","TYK2","Swisstargetprediction"
"MOL007150","ALK","Swisstargetprediction"
"MOL007150","PYGL","Swisstargetprediction"
"MOL007150","RYR1","Swisstargetprediction"
"MOL007150","CDK5R1","Swisstargetprediction"
"MOL007150","CDK2","Swisstargetprediction"
"MOL007150","DYRK1A","Swisstargetprediction"
"MOL007150","CASP6","Swisstargetprediction"
"MOL007150","CHEK1","Swisstargetprediction"
"MOL007150","CASP2","Swisstargetprediction"
"MOL007150","MAPK14","Swisstargetprediction"
"MOL007150","TLR9","Swisstargetprediction"
"MOL007150","SLC29A1","Swisstargetprediction"
"MOL007150","MMP13","Swisstargetprediction"
"MOL007150","MMP1","Swisstargetprediction"
"MOL007150","MMP7","Swisstargetprediction"
"MOL007150","MMP12","Swisstargetprediction"
"MOL007150","MMP8","Swisstargetprediction"
"MOL007150","EIF2AK3","Swisstargetprediction"
"MOL007150","ACHE","Swisstargetprediction"
"MOL007150","ADK","Swisstargetprediction"
"MOL007150","GAA","Swisstargetprediction"
"MOL007150","APEX1","Swisstargetprediction"
"MOL007150","SLC28A2","Swisstargetprediction"
"MOL007150","MAPK8","Swisstargetprediction"
"MOL007150","ICAM1","Swisstargetprediction"
"MOL007150","VCAM1","Swisstargetprediction"
"MOL007150","SELE","Swisstargetprediction"
